Rk,Player,Age,Pos,Tm,,Opp,,Date,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM
4693,Furkan Aldemir\aldemfu01,23-230,F-C,PHI,,LAC,L,2015-03-27,0,12,0,0,,0,0,,0,0,,0,2,.000,0,1,1,0,1,0,0,1,0,0.1,-6.9
4694,LaMarcus Aldridge\aldrila01,29-251,F-C,POR,@,PHO,W,2015-03-27,1,35,13,26,.500,13,24,.542,0,2,.000,1,4,.250,2,7,9,1,1,1,0,2,27,17.9,10.4
4695,Tony Allen\allento01,33-075,G-F,MEM,,GSW,L,2015-03-27,1,19,2,4,.500,2,4,.500,0,0,,0,0,,2,2,4,1,0,1,0,2,4,4.6,1.4
4696,Al-Farouq Aminu\aminual01,24-187,F,DAL,@,SAS,L,2015-03-27,0,21,2,5,.400,1,2,.500,1,3,.333,1,2,.500,5,2,7,0,1,1,1,1,6,7.3,5.0
4697,Lou Amundson\amundlo01,32-110,F-C,NYK,,BOS,L,2015-03-27,1,21,1,6,.167,1,6,.167,0,0,,0,2,.000,2,7,9,1,1,0,1,4,2,0.0,-13.1
4698,Alan Anderson\anderal01,32-162,G-F,BRK,,CLE,W,2015-03-27,0,30,5,11,.455,4,7,.571,1,4,.250,2,2,1.000,1,4,5,1,1,0,0,4,13,9.3,1.8
4699,Joel Anthony\anthojo01,32-230,C,DET,@,ORL,W,2015-03-27,0,20,1,2,.500,1,2,.500,0,0,,1,1,1.000,0,0,0,0,1,4,1,3,3,3.6,-3.0
4700,Trevor Ariza\arizatr01,29-270,F,HOU,,MIN,W,2015-03-27,1,43,5,12,.417,1,2,.500,4,10,.400,0,0,,1,4,5,5,1,0,4,4,14,8.4,-6.9
4701,Ömer Aşık\asikom01,28-266,C,NOP,,SAC,W,2015-03-27,1,36,1,2,.500,1,2,.500,0,0,,2,4,.500,3,9,12,0,0,1,2,1,4,5.3,-5.0
4702,Jeff Ayres\pendeje02,27-332,F,SAS,,DAL,W,2015-03-27,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4.9
4703,Luke Babbitt\babbilu01,25-280,F,NOP,,SAC,W,2015-03-27,0,2,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-0.7,-35.4
4704,Leandro Barbosa\barbole01,32-119,G,GSW,@,MEM,W,2015-03-27,0,20,2,5,.400,2,3,.667,0,2,.000,0,0,,2,2,4,2,1,1,2,0,4,4.4,-1.0
4705,Andrea Bargnani\bargnan01,29-152,F-C,NYK,,BOS,L,2015-03-27,1,39,10,20,.500,8,15,.533,2,5,.400,3,4,.750,2,5,7,4,0,2,2,2,25,18.9,6.6
4706,Harrison Barnes\barneha02,22-301,F,GSW,@,MEM,W,2015-03-27,1,24,1,2,.500,0,1,.000,1,1,1.000,0,0,,1,4,5,2,2,0,0,2,3,6.5,5.6
4707,Matt Barnes\barnema02,35-018,F,LAC,@,PHI,W,2015-03-27,1,27,4,8,.500,1,1,1.000,3,7,.429,4,4,1.000,0,4,4,3,4,0,2,3,15,15.1,12.4
4708,Will Barton\bartowi01,24-080,G,DEN,,UTA,W,2015-03-27,0,20,5,9,.556,3,7,.429,2,2,1.000,0,0,,2,8,10,2,0,0,1,4,12,10.3,5.9
4709,Brandon Bass\bassbr01,29-331,F,BOS,@,NYK,W,2015-03-27,1,36,4,7,.571,4,6,.667,0,1,.000,8,10,.800,3,7,10,2,0,0,3,3,16,13.3,0.7
4710,Nicolas Batum\batumni01,26-103,F-G,POR,@,PHO,W,2015-03-27,1,32,1,6,.167,0,2,.000,1,4,.250,2,2,1.000,1,8,9,5,0,0,4,2,5,3.0,-3.9
4711,Kent Bazemore\bazemke01,25-269,G-F,ATL,,MIA,W,2015-03-27,0,18,2,2,1.000,2,2,1.000,0,0,,1,2,.500,0,3,3,1,1,0,1,1,5,5.2,1.7
4712,Bradley Beal\bealbr01,21-272,G,WAS,,CHO,W,2015-03-27,1,43,7,18,.389,5,15,.333,2,3,.667,0,0,,2,4,6,6,3,0,5,2,16,10.2,0.3
4713,Michael Beasley\beaslmi01,26-077,F,MIA,@,ATL,L,2015-03-27,0,22,4,6,.667,4,6,.667,0,0,,1,2,.500,0,3,3,3,0,2,4,5,9,4.4,-3.6
4714,Marco Belinelli\belinma01,29-002,G-F,SAS,,DAL,W,2015-03-27,0,17,2,6,.333,2,2,1.000,0,4,.000,0,0,,1,4,5,1,0,0,3,3,4,-1.0,-15.6
4715,Bismack Biyombo\biyombi01,22-211,C-F,CHO,@,WAS,L,2015-03-27,0,18,0,3,.000,0,3,.000,0,0,,3,4,.750,2,3,5,0,1,4,2,1,3,4.2,-3.2
4716,Tarik Black\blackta01,23-125,C-F,LAL,@,TOR,L,2015-03-27,1,23,1,4,.250,1,4,.250,0,0,,5,11,.455,5,5,10,2,0,0,1,4,7,6.0,-2.6
4717,Steve Blake\blakest01,35-029,G,POR,@,PHO,W,2015-03-27,0,17,4,8,.500,2,4,.500,2,4,.500,0,0,,0,0,0,1,0,0,1,0,10,5.7,7.0
4718,Eric Bledsoe\bledser01,25-108,G,PHO,,POR,L,2015-03-27,1,38,5,20,.250,5,16,.313,0,4,.000,3,3,1.000,1,2,3,7,1,0,0,1,13,7.8,0.7
4719,Bojan Bogdanović\bogdabo02,25-343,G-F,BRK,,CLE,W,2015-03-27,0,32,7,12,.583,5,7,.714,2,5,.400,2,2,1.000,1,3,4,0,0,0,0,0,18,14.0,6.4
4720,Andrew Bogut\bogutan01,30-119,C,GSW,@,MEM,W,2015-03-27,1,27,1,2,.500,1,2,.500,0,0,,0,0,,2,6,8,3,2,0,2,0,2,6.3,1.8
4721,Matt Bonner\bonnema01,34-356,F,SAS,,DAL,W,2015-03-27,0,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2,1.0,-2.0
4722,Trevor Booker\booketr01,27-122,F,UTA,@,DEN,L,2015-03-27,0,20,2,5,.400,2,4,.500,0,1,.000,2,2,1.000,5,0,5,5,2,1,0,1,6,12.6,15.2
4723,Avery Bradley\bradlav01,24-121,G,BOS,@,NYK,W,2015-03-27,1,34,4,10,.400,4,8,.500,0,2,.000,2,3,.667,1,2,3,2,2,0,0,3,10,7.7,-1.1
4724,Corey Brewer\breweco01,29-022,F-G,HOU,,MIN,W,2015-03-27,0,29,5,13,.385,4,8,.500,1,5,.200,0,1,.000,3,7,10,2,1,0,2,3,11,6.9,-12.1
4725,Jabari Brown\brownja01,22-099,G,LAL,@,TOR,L,2015-03-27,0,16,2,5,.400,2,3,.667,0,2,.000,3,4,.750,0,1,1,0,0,0,3,0,7,1.2,-11.1
4726,Lorenzo Brown\brownlo01,24-213,G,MIN,@,HOU,L,2015-03-27,1,37,3,11,.273,3,9,.333,0,2,.000,0,0,,0,2,2,5,3,0,2,2,6,3.8,-9.2
4727,Markel Brown\brownma02,23-057,G,BRK,,CLE,W,2015-03-27,1,16,2,5,.400,1,3,.333,1,2,.500,0,0,,0,4,4,0,0,0,1,1,5,2.1,-3.8
4728,Chase Budinger\budinch01,26-309,F,MIN,@,HOU,L,2015-03-27,0,29,7,10,.700,4,6,.667,3,4,.750,6,6,1.000,0,4,4,0,0,0,1,3,23,17.8,6.0
4729,Trey Burke\burketr01,22-135,G,UTA,@,DEN,L,2015-03-27,0,28,3,12,.250,3,7,.429,0,5,.000,0,0,,0,4,4,4,1,0,0,0,6,3.8,-9.4
4730,Caron Butler\butleca01,35-014,F,DET,@,ORL,W,2015-03-27,1,19,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,1,1,2,0,0,0,1,3,3.3,-2.5
4731,Rasual Butler\butlera01,35-308,F-G,WAS,,CHO,W,2015-03-27,0,26,4,10,.400,2,6,.333,2,4,.500,0,0,,1,3,4,0,0,1,0,4,10,5.3,-0.8
4732,Will Bynum\bynumwi01,32-082,G,WAS,,CHO,W,2015-03-27,0,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-0.4,-14.2
4733,Bruno Caboclo\cabocbr01,19-187,F-C,TOR,,LAL,W,2015-03-27,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,1,0,-2.4,-96.6
4734,Nick Calathes\calatni01,26-048,G,MEM,,GSW,L,2015-03-27,0,12,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,2,2,1,1,0,2,0,2,1.3,-5.5
4735,Kentavious Caldwell-Pope\caldwke01,22-037,G,DET,@,ORL,W,2015-03-27,1,39,4,20,.200,4,15,.267,0,5,.000,2,2,1.000,1,4,5,1,4,0,0,1,10,3.8,-12.1
4736,Isaiah Canaan\canaais01,23-310,G,PHI,,LAC,L,2015-03-27,0,20,3,7,.429,0,0,,3,7,.429,0,0,,0,2,2,0,0,0,0,4,9,4.3,-3.5
4737,DeMarre Carroll\carrode01,28-243,F,ATL,,MIA,W,2015-03-27,1,33,8,12,.667,5,7,.714,3,5,.600,5,7,.714,2,2,4,2,2,0,4,3,24,18.2,6.5
4738,Vince Carter\cartevi01,38-060,G-F,MEM,,GSW,L,2015-03-27,0,23,1,4,.250,1,1,1.000,0,3,.000,0,0,,1,5,6,1,1,0,0,2,2,2.7,-3.3
4739,Omri Casspi\casspom01,26-278,F,SAC,@,NOP,L,2015-03-27,1,24,4,8,.500,2,6,.333,2,2,1.000,0,0,,0,1,1,2,0,0,0,2,10,6.9,2.5
4740,Mario Chalmers\chalmma01,28-312,G,MIA,@,ATL,L,2015-03-27,0,30,4,8,.500,1,1,1.000,3,7,.429,2,2,1.000,0,1,1,5,2,1,2,2,13,12.7,8.3
4741,Tyson Chandler\chandty01,32-176,C,DAL,@,SAS,L,2015-03-27,1,30,4,8,.500,4,8,.500,0,0,,2,5,.400,6,8,14,2,0,0,2,1,10,10.4,2.8
4742,Wilson Chandler\chandwi01,27-321,F,DEN,,UTA,W,2015-03-27,1,35,4,7,.571,3,5,.600,1,2,.500,2,2,1.000,1,5,6,4,2,0,0,4,11,13.1,7.1
4743,Earl Clark\clarkea01,27-069,F,BRK,,CLE,W,2015-03-27,0,11,3,5,.600,2,2,1.000,1,3,.333,0,0,,0,1,1,1,1,0,0,2,7,5.9,13.2
4744,Jordan Clarkson\clarkjo01,22-293,G,LAL,@,TOR,L,2015-03-27,1,33,6,14,.429,6,14,.429,0,0,,2,2,1.000,2,2,4,0,2,0,1,2,14,8.8,0.5
4745,Norris Cole\coleno01,26-165,G,NOP,,SAC,W,2015-03-27,0,23,5,8,.625,3,5,.600,2,3,.667,0,0,,0,1,1,2,0,0,0,0,12,10.1,6.3
4746,Mike Conley\conlemi01,27-167,G,MEM,,GSW,L,2015-03-27,1,32,7,13,.538,5,9,.556,2,4,.500,0,0,,0,3,3,5,3,0,5,4,16,10.5,2.7
4747,Jack Cooley\cooleja01,23-357,F-C,UTA,@,DEN,L,2015-03-27,0,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,2,0,0.2,-7.3
4748,Bryce Cotton\cottobr01,22-228,G,UTA,@,DEN,L,2015-03-27,0,13,2,6,.333,2,5,.400,0,1,.000,0,0,,1,0,1,0,0,0,1,1,4,-0.1,-17.5
4749,DeMarcus Cousins\couside01,24-226,C-F,SAC,@,NOP,L,2015-03-27,1,41,16,28,.571,16,28,.571,0,0,,7,12,.583,8,12,20,2,1,3,3,3,39,33.3,13.7
4750,Robert Covington\covinro01,24-103,F-C,PHI,,LAC,L,2015-03-27,1,24,0,4,.000,0,0,,0,4,.000,2,2,1.000,0,3,3,1,2,0,1,2,2,1.0,-9.1
4751,Jae Crowder\crowdja01,24-264,F,BOS,@,NYK,W,2015-03-27,0,29,5,12,.417,5,9,.556,0,3,.000,7,8,.875,0,9,9,0,2,0,1,2,17,13.1,2.1
4752,Dante Cunningham\cunnida01,27-339,F,NOP,,SAC,W,2015-03-27,0,26,3,5,.600,3,5,.600,0,0,,0,0,,0,8,8,1,0,1,0,1,6,7.1,1.9
4753,Stephen Curry\curryst01,27-013,G,GSW,@,MEM,W,2015-03-27,1,34,12,22,.545,4,10,.400,8,12,.667,6,6,1.000,1,2,3,10,3,1,4,3,38,34.2,29.5
4754,Luigi Datome\datomlu01,27-120,F,BOS,@,NYK,W,2015-03-27,0,5,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-11.4
4755,Anthony Davis\davisan02,22-016,F-C,NOP,,SAC,W,2015-03-27,1,41,11,26,.423,11,26,.423,0,0,,2,3,.667,2,7,9,2,1,6,2,3,24,16.7,-0.2
4756,Ed Davis\davised01,25-295,F,LAL,@,TOR,L,2015-03-27,0,18,3,6,.500,3,6,.500,0,0,,2,2,1.000,3,4,7,1,0,1,2,2,8,6.9,1.8
4757,Glen Davis\davisgl01,29-085,F-C,LAC,@,PHI,W,2015-03-27,0,15,1,2,.500,1,2,.500,0,0,,2,2,1.000,0,2,2,0,0,0,1,1,4,2.2,-4.9
4758,Austin Daye\dayeau01,26-295,F,ATL,,MIA,W,2015-03-27,0,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,3.7
4759,Matthew Dellavedova\dellama01,24-200,G,CLE,@,BRK,L,2015-03-27,0,10,0,1,.000,0,0,,0,1,.000,0,0,,1,0,1,1,0,0,0,0,0,0.7,-5.3
4760,Luol Deng\denglu01,29-345,F,MIA,@,ATL,L,2015-03-27,1,33,7,15,.467,7,11,.636,0,4,.000,3,4,.750,4,7,11,1,0,1,3,3,17,11.0,-3.4
4761,DeMar DeRozan\derozde01,25-232,G-F,TOR,,LAL,W,2015-03-27,1,41,1,10,.100,1,10,.100,0,0,,4,6,.667,1,9,10,7,1,0,1,4,6,5.3,-7.7
4762,Boris Diaw\diawbo01,32-345,F-C,SAS,,DAL,W,2015-03-27,0,26,8,11,.727,5,7,.714,3,4,.750,0,0,,1,2,3,3,0,0,0,1,19,17.5,19.6
4763,Gorgui Dieng\dienggo01,25-068,C,MIN,@,HOU,L,2015-03-27,1,38,7,11,.636,7,11,.636,0,0,,4,4,1.000,3,9,12,4,1,1,0,1,18,22.0,7.1
4764,Spencer Dinwiddie\dinwisp01,21-355,G,DET,@,ORL,W,2015-03-27,0,17,2,6,.333,2,5,.400,0,1,.000,3,4,.750,0,2,2,6,2,0,0,2,7,9.2,7.1
4765,Joey Dorsey\dorsejo01,31-101,F,HOU,,MIN,W,2015-03-27,0,17,3,6,.500,3,6,.500,0,0,,0,0,,2,2,4,1,0,1,1,3,6,4.2,-10.2
4766,Toney Douglas\douglto01,29-011,G,NOP,,SAC,W,2015-03-27,0,13,2,4,.500,1,2,.500,1,2,.500,0,0,,0,1,1,5,0,0,0,0,5,6.8,13.4
4767,Goran Dragić\dragigo01,28-325,G,MIA,@,ATL,L,2015-03-27,1,27,3,11,.273,3,8,.375,0,3,.000,0,0,,0,2,2,3,1,1,3,3,6,-0.3,-13.2
4768,Zoran Dragić\dragizo01,25-278,G-F,MIA,@,ATL,L,2015-03-27,0,2,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-44.6
4769,Andre Drummond\drumman01,21-229,C,DET,@,ORL,W,2015-03-27,1,28,7,9,.778,7,9,.778,0,0,,2,5,.400,4,5,9,0,1,2,1,3,16,15.8,3.2
4770,Tim Duncan\duncati01,38-336,F-C,SAS,,DAL,W,2015-03-27,1,34,2,6,.333,2,6,.333,0,0,,4,4,1.000,5,8,13,3,0,3,0,3,8,13.5,6.3
4771,Cleanthony Early\earlycl01,23-344,F,NYK,,BOS,L,2015-03-27,0,29,5,13,.385,5,8,.625,0,5,.000,2,3,.667,2,3,5,1,3,0,1,5,12,7.5,-3.1
4772,Wayne Ellington\ellinwa01,27-118,G,LAL,@,TOR,L,2015-03-27,0,27,4,13,.308,3,8,.375,1,5,.200,0,0,,1,1,2,0,0,0,0,0,9,2.5,-6.1
4773,Monta Ellis\ellismo01,29-152,G,DAL,@,SAS,L,2015-03-27,1,23,5,10,.500,5,7,.714,0,3,.000,0,0,,0,2,2,1,1,0,0,1,10,6.9,3.9
4774,James Ennis\ennisja01,24-269,F,MIA,@,ATL,L,2015-03-27,0,15,3,5,.600,2,3,.667,1,2,.500,1,1,1.000,0,1,1,0,0,0,1,0,8,5.0,0.5
4775,Jeremy Evans\evansje01,27-154,F,UTA,@,DEN,L,2015-03-27,0,12,0,0,,0,0,,0,0,,2,2,1.000,1,1,2,2,0,0,0,3,2,3.2,-1.5
4776,Reggie Evans\evansre01,34-313,F,SAC,@,NOP,L,2015-03-27,0,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-6.8
4777,Tyreke Evans\evansty01,25-189,G-F,NOP,,SAC,W,2015-03-27,1,33,10,15,.667,8,11,.727,2,4,.500,3,5,.600,1,2,3,10,1,0,3,3,25,22.8,14.3
4778,Dante Exum\exumda01,19-257,G,UTA,@,DEN,L,2015-03-27,1,12,0,2,.000,0,1,.000,0,1,.000,0,0,,1,0,1,0,1,0,1,1,0,-1.1,-15.4
4779,Festus Ezeli\ezelife01,25-157,C,GSW,@,MEM,W,2015-03-27,0,15,1,4,.250,1,4,.250,0,0,,2,2,1.000,3,5,8,0,0,2,0,2,4,5.8,-1.1
4780,Kenneth Faried\farieke01,25-128,F,DEN,,UTA,W,2015-03-27,1,17,1,2,.500,1,2,.500,0,0,,3,4,.750,2,2,4,1,0,0,1,4,5,3.7,-4.1
4781,Derrick Favors\favorde01,23-255,F-C,UTA,@,DEN,L,2015-03-27,1,19,2,9,.222,2,9,.222,0,0,,3,6,.500,1,4,5,1,0,2,4,4,7,-1.3,-21.2
4782,Raymond Felton\feltora01,30-274,G,DAL,@,SAS,L,2015-03-27,0,12,2,5,.400,1,2,.500,1,3,.333,0,0,,0,0,0,0,1,0,1,2,5,1.5,-0.7
4783,Randy Foye\foyera01,31-184,G,DEN,,UTA,W,2015-03-27,1,22,3,7,.429,0,2,.000,3,5,.600,0,0,,0,3,3,1,0,0,1,0,9,5.9,0.6
4784,Joel Freeland\freeljo01,28-048,F-C,POR,@,PHO,W,2015-03-27,0,7,0,0,,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0,1.4,6.1
4785,Channing Frye\fryech01,31-314,C-F,ORL,,DET,L,2015-03-27,0,9,0,2,.000,0,0,,0,2,.000,0,0,,0,3,3,1,0,0,3,2,0,-3.6,-29.6
4786,Danilo Gallinari\gallida01,26-231,F,DEN,,UTA,W,2015-03-27,1,28,4,14,.286,1,6,.167,3,8,.375,2,2,1.000,1,3,4,0,1,3,2,3,13,6.3,-2.7
4787,Langston Galloway\gallola01,23-108,G,NYK,,BOS,L,2015-03-27,1,32,3,11,.273,1,5,.200,2,6,.333,4,4,1.000,0,3,3,6,3,0,1,5,12,10.6,3.6
4788,Marc Gasol\gasolma01,30-057,C,MEM,,GSW,L,2015-03-27,1,29,4,10,.400,4,10,.400,0,0,,5,6,.833,1,4,5,3,0,0,4,4,13,5.6,-5.7
4789,Rudy Gay\gayru01,28-222,F,SAC,@,NOP,L,2015-03-27,1,37,7,18,.389,6,13,.462,1,5,.200,3,4,.750,2,2,4,2,1,1,3,3,18,8.7,-3.8
4790,Manu Ginóbili\ginobma01,37-242,G,SAS,,DAL,W,2015-03-27,0,22,2,7,.286,2,6,.333,0,1,.000,0,0,,1,2,3,6,3,0,0,4,4,6.8,6.5
4791,Rudy Gobert\goberru01,22-274,C,UTA,@,DEN,L,2015-03-27,1,35,5,7,.714,5,7,.714,0,0,,4,4,1.000,4,10,14,3,0,1,1,0,14,18.7,6.0
4792,Drew Gooden\goodedr01,33-184,F,WAS,,CHO,W,2015-03-27,0,39,5,11,.455,2,7,.286,3,4,.750,2,2,1.000,5,12,17,4,1,0,1,1,15,18.8,9.7
4793,Archie Goodwin\goodwar01,20-222,G,PHO,,POR,L,2015-03-27,0,19,2,7,.286,2,7,.286,0,0,,4,4,1.000,3,3,6,1,0,0,3,2,8,3.8,-4.6
4794,Aaron Gordon\gordoaa01,19-192,F,ORL,,DET,L,2015-03-27,0,14,2,4,.500,2,4,.500,0,0,,0,0,,0,3,3,2,0,0,1,4,4,1.7,-7.2
4795,Eric Gordon\gordoer01,26-092,G-F,NOP,,SAC,W,2015-03-27,1,20,2,6,.333,2,3,.667,0,3,.000,0,0,,0,0,0,3,0,0,2,3,4,-0.5,-15.2
4796,Marcin Gortat\gortama01,31-038,C-F,WAS,,CHO,W,2015-03-27,1,44,4,9,.444,4,9,.444,0,0,,0,0,,5,11,16,3,3,4,0,5,8,16.0,4.7
4797,Jerami Grant\grantje01,21-015,F,PHI,,LAC,L,2015-03-27,1,23,2,7,.286,1,2,.500,1,5,.200,1,2,.500,0,4,4,0,1,0,3,3,6,-0.5,-12.9
4798,Danny Green\greenda02,27-278,G-F,SAS,,DAL,W,2015-03-27,1,28,5,11,.455,1,2,.500,4,9,.444,0,0,,0,4,4,4,1,0,1,0,14,12.3,13.0
4799,Draymond Green\greendr01,25-023,F,GSW,@,MEM,W,2015-03-27,1,20,5,9,.556,5,8,.625,0,1,.000,0,1,.000,0,2,2,3,1,0,2,3,10,5.8,-1.3
4800,Erick Green\greener01,23-322,G,DEN,,UTA,W,2015-03-27,0,13,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,1.7,-2.8
4801,Gerald Green\greenge01,29-060,G-F,PHO,,POR,L,2015-03-27,0,13,4,9,.444,2,5,.400,2,4,.500,2,3,.667,0,5,5,1,0,0,1,2,12,7.3,13.8
4802,JaMychal Green\greenja01,24-279,F,MEM,,GSW,L,2015-03-27,0,3,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,0.0,-2.8
4803,Jeff Green\greenje02,28-211,F,MEM,,GSW,L,2015-03-27,0,32,7,12,.583,5,10,.500,2,2,1.000,0,0,,1,7,8,1,1,0,1,1,16,13.5,6.3
4804,Willie Green\greenwi01,33-242,G,ORL,,DET,L,2015-03-27,0,22,3,8,.375,2,4,.500,1,4,.250,0,0,,1,1,2,2,0,0,3,4,7,0.4,-14.0
4805,Blake Griffin\griffbl01,26-011,F,LAC,@,PHI,W,2015-03-27,1,29,5,8,.625,5,8,.625,0,0,,0,0,,1,4,5,8,0,0,1,3,10,11.7,4.9
4806,P.J. Hairston\hairspj02,22-093,G-F,CHO,@,WAS,L,2015-03-27,0,11,1,3,.333,0,0,,1,3,.333,5,6,.833,1,1,2,0,0,0,0,1,8,6.5,7.9
4807,Jordan Hamilton\hamiljo02,24-172,G-F,LAC,@,PHI,W,2015-03-27,0,11,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,2,0,0,0,1,0,0.3,-3.1
4808,Justin Hamilton\hamilju01,24-360,C,MIN,@,HOU,L,2015-03-27,0,10,1,3,.333,1,2,.500,0,1,.000,1,2,.500,1,0,1,1,1,0,1,0,3,2.3,-6.2
4809,Tyler Hansbrough\hansbty01,29-144,F,TOR,,LAL,W,2015-03-27,0,15,0,2,.000,0,2,.000,0,0,,1,2,.500,2,1,3,1,0,0,0,2,1,0.8,-9.2
4810,James Harden\hardeja01,25-213,G,HOU,,MIN,W,2015-03-27,1,37,9,19,.474,3,7,.429,6,12,.500,9,10,.900,1,3,4,8,5,0,3,4,33,30.5,13.3
4811,Maurice Harkless\harklma01,21-320,F-G,ORL,,DET,L,2015-03-27,0,6,0,0,,0,0,,0,0,,0,0,,0,3,3,0,0,0,1,1,0,-0.5,-13.8
4812,Devin Harris\harride01,32-028,G,DAL,@,SAS,L,2015-03-27,0,26,3,8,.375,3,5,.600,0,3,.000,2,2,1.000,0,2,2,0,1,0,4,1,8,0.8,-9.1
4813,Gary Harris\harriga01,20-194,G,DEN,,UTA,W,2015-03-27,0,5,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,1,1,0,0,1,4,4.7,32.1
4814,Tobias Harris\harrito02,22-255,F,ORL,,DET,L,2015-03-27,1,36,9,18,.500,9,15,.600,0,3,.000,3,3,1.000,2,3,5,1,1,0,1,0,21,15.0,-1.5
4815,Udonis Haslem\hasleud01,34-291,F-C,MIA,@,ATL,L,2015-03-27,1,26,2,3,.667,2,3,.667,0,0,,2,2,1.000,3,5,8,2,0,0,0,2,6,8.9,2.3
4816,Spencer Hawes\hawessp01,26-333,C-F,LAC,@,PHI,W,2015-03-27,0,19,3,7,.429,2,3,.667,1,4,.250,0,0,,0,8,8,1,1,0,4,3,7,2.2,-8.6
4817,Gordon Hayward\haywago01,25-004,F-G,UTA,@,DEN,L,2015-03-27,1,32,9,19,.474,8,12,.667,1,7,.143,5,6,.833,0,7,7,3,1,1,2,1,24,17.4,5.6
4818,Gerald Henderson\hendege02,27-108,G,CHO,@,WAS,L,2015-03-27,1,40,3,8,.375,2,6,.333,1,2,.500,4,4,1.000,1,13,14,2,1,1,1,1,11,12.9,0.0
4819,J.J. Hickson\hicksjj01,26-204,F-C,DEN,,UTA,W,2015-03-27,0,22,4,7,.571,4,7,.571,0,0,,1,4,.250,1,2,3,1,1,0,0,1,9,7.1,0.4
4820,Nenê Hilário\hilarne01,32-195,F-C,WAS,,CHO,W,2015-03-27,1,20,5,9,.556,5,9,.556,0,0,,0,2,.000,1,4,5,0,0,0,2,2,10,4.0,-5.6
4821,Justin Holiday\holidju01,25-356,F,GSW,@,MEM,W,2015-03-27,0,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-45.4
4822,Al Horford\horfoal01,28-297,C-F,ATL,,MIA,W,2015-03-27,1,31,7,9,.778,7,9,.778,0,0,,1,2,.500,0,3,3,4,0,1,3,0,15,12.5,3.1
4823,Dwight Howard\howardw01,29-109,C,HOU,,MIN,W,2015-03-27,1,20,8,9,.889,8,9,.889,0,0,,2,4,.500,1,3,4,0,2,1,0,2,18,17.6,10.0
4824,Andre Iguodala\iguodan01,31-058,G-F,GSW,@,MEM,W,2015-03-27,0,25,1,11,.091,0,6,.000,1,5,.200,0,0,,1,5,6,2,1,0,1,1,3,-1.1,-14.1
4825,Joe Ingles\inglejo01,27-176,F-G,UTA,@,DEN,L,2015-03-27,1,30,2,10,.200,1,3,.333,1,7,.143,1,2,.500,0,0,0,2,2,1,0,2,6,2.7,-7.2
4826,Kyrie Irving\irvinky01,23-004,G,CLE,@,BRK,L,2015-03-27,1,38,10,22,.455,9,17,.529,1,5,.200,5,5,1.000,0,2,2,3,1,2,1,1,26,18.3,4.4
4827,Jarrett Jack\jackja01,31-150,G,BRK,,CLE,W,2015-03-27,0,26,6,13,.462,6,13,.462,0,0,,4,6,.667,0,4,4,5,2,0,2,2,16,12.4,5.2
4828,Reggie Jackson\jacksre01,24-345,G,DET,@,ORL,W,2015-03-27,1,31,9,19,.474,8,17,.471,1,2,.500,7,9,.778,3,8,11,10,1,0,3,0,26,25.0,11.3
4829,Bernard James\jamesbe01,30-048,C,DAL,@,SAS,L,2015-03-27,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,16.6
4830,LeBron James\jamesle01,30-087,F-G,CLE,@,BRK,L,2015-03-27,1,38,8,15,.533,6,10,.600,2,5,.400,6,8,.750,0,5,5,9,5,1,3,4,24,24.8,14.5
4831,Al Jefferson\jeffeal01,30-082,C-F,CHO,@,WAS,L,2015-03-27,1,40,14,24,.583,14,23,.609,0,1,.000,3,3,1.000,3,7,10,0,0,0,0,4,31,22.4,4.9
4832,Cory Jefferson\jeffeco01,24-091,F,BRK,,CLE,W,2015-03-27,0,2,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-18.6
